text,sentiment,label
"@LloydsBank hi, I want to cancel my home and contents insurance, on the letter it says I can do this online but I've looked everywhere on the app and the web version and can't see the option anywhere. Any advice? Thanks!",neutral,inquiry
"@Sally42469227 @TSB Iâ€™m trying to pay my rent too, hopeless x",negative,general
".@LloydsBank outlines a Â£1 billion three year #digitalisation strategy, which will overhaul its technology infrastructure and self-service capabilities https://t.co/0gPRmsLMVA",positive,investors
@rebel11_11 @AskNationwide I've just switched to @StarlingBank - been using them for years and very easy to deal with,negative,general
@RevolutApp can I still transfer money into Russia?,neutral,inquiry
"@RevolutApp @louisgtache @BabyDogeCoin Thanks for responding @RevolutApp 
We LOVE our #BabyDogeCoin for the LOVE of dogs! #DogLovers #catlovers #SaveDogs https://t.co/oXSTn3fjg9",positive,investors
@elliottucker @RevolutApp @irishredcross Stop using that fâ€¦ russian app if you really want to helpâ€¦ wtf,negative,activism
"@HSBC_UK Iâ€™m seeking clarification on the terms of the policy, my daughter lives with us and are her possessions covered? Secondly do I need to inform you if high value items?",neutral,inquiry
'We left our Dad in Kyiv': the bravery of this little boy https://t.co/S3DMKnHag3 via @YouTube ðŸ˜” One really quick and easy way to help is to donate to the Red Cross via @RevolutApp,positive,activism
"@NatWest_Help hi. I recently switched my current account to you and deposited the Â£1250 required to get the Â£150 switch reward but I havenâ€™t received the switch reward, or a notification to tell me itâ€™s on its way. Could you help please? Thanks",neutral,inquiry
@santanderukhelp  booked a flight to Vienna with Ryanair then Austria went into lock down. Santander and  Ryanair said NO to refund as the flight went so both companies wanted me to travel illegally and live on the streets with no accommodation and nowhere open for 4 days in  Nov,negative,service - general
"@LloydsBank Hi I donâ€™t have time, if someone wants to call me they can but Iâ€™m at work so I donâ€™t have time to call or go into a Lloyds bank",negative,service - general
@santanderukhelp can I dm you please,neutral,inquiry
@BarclaysUK might be an idea to update ALL of your listings when a branch closes down !!! ðŸ˜– https://t.co/e8e8y7Ttkd,negative,service - general
"@RevolutApp Yesterday I signed up for Revolut but I have not completed all the procedure to receive the bonus, do I still have time to do so? I have already deposited â‚¬ 40 into my account and made a purchase of â‚¬ 35.",neutral,inquiry
"A huge thank you to @HSBC_UK staff for visiting Bromley Campus to talk to our students about making #sustainable choices, budgeting &amp; spending habits. It provided much food for thought and reminded us that small changes can make a big difference individually and environmentally. https://t.co/HHVPYnijjR",positive,investors
@HSBC_UK I've sent it in twice by email 2 this email address ðŸ¤”,neutral,inquiry
Hello @monzo is it regular practice for your bank to ignore victims of fraud? Myself and my bank have reached out regarding this and have had no response from you for weeks.,negative,fraud
"@monzo Iâ€™d be happy to but you hide it so well these days, how do I get to it?",negative,service - digital
"(Yes Iâ€™m aware that my opinion of most banks is that they are slow and outdated but the pure fact that I can do EVERYTHING I want to on @monzoâ€™s app and I canâ€™t do some of the basics in the @AskNationwide app says a lot)

Iâ€™m quite open about my opinion as you can tell.",negative,service - digital
@RevolutApp Can I send to Ukraine?,neutral,inquiry
@3ukow5k1 @RevolutApp It didn't bother you before it was owned by a Russian oligarch?,negative,activism
"@HalifaxBank is there an issue with making payments to accounts with a different bank? Transferred some money, itâ€™s showing as coming out of my account but itâ€™s not showing in the recipientâ€™s account. Faster Payment used so should be with them.",negative,service - digital
"@BBCNews Old fashioned banks that canâ€™t keep up with the ever changing IT world. To slow to adjust and update their systems and tech. Just a relief we have modern, tech focused banks like @monzo now ðŸ‘",positive,service - digital
"@jonnohopkins @BBCNews @monzo Nope, missed that ðŸ¤·ðŸ»",neutral,general
"@santanderukhelp Hi, How long would it take for me to get my account number and sort code if I open my account in the bank branch? I'm in Scotland.",neutral,inquiry
"@NatWest_Help Can some one help with trying to get hold of child trust fund , waiting two months to get childâ€™s money which is their is a disgrace and no customer service â€¦",negative,service - general
"@ChloesPJs @monzo @AskNationwide I bloody love Monzo. Best bank for trans folk by far. Barclays want me to go into branch with my deed poll and ID, Monzo just sorted the name change immediately over chat.",positive,general
"@LloydsBank Distressing after my mother-in-lawâ€™s death on 1/1/22 that although we keep uploading the required documents, Lloyds canâ€™t find them after the second time of uploading them and are obstructing the legal duty of us as executors to settle her will",negative,service - general
@HSBC_UK Thanks I have done.,neutral,inquiry
@santanderukhelp The very point is trying to set up online banking and not being able to do it! My father in law is terminally Ill and this is your advice? An hour and a half wait due to increased customer contact? Disgraceful response,negative,service - digital
@LloydsBank Not helpful at all,negative,general
"@tanyajunghans @RevolutApp Hi

What are they fees like?",neutral,inquiry
"@PaulTubb1 @CliveWismayer @HSBC_UK The AML and KYC bollocks I'm dealing with now re: my UK occupational pension.

I should have merely said this:

""Where did you get the money, Mr Dembinski?""

""I was manager of large state agro-fertilizer collective when it became private enterprise.""

""Oh, well that's OK then"".",negative,general
@santanderukhelp Well i spoke to you lot on the phone and that was useless ignorance towards someone struggling with cancer is shocking Iâ€™m sure if she owed you money you not be slow in getting in touch!,negative,service - general
Trying to open an @StarlingBank business account is proving to be more hassle than Iâ€™m willing to deal with.,negative,service - general
"@RBS_Help 

Itâ€™s taken more than 3 hours with RBS to get to the point where they canâ€™t find any record of a bank card they have issued to me. 

4 days and still trying to get help before I just transfer all the balance out and close this account down https://t.co/uz6WHVzVJt",negative,service - digital
@RevolutApp Thank you. ðŸ‘,neutral,general
"@Deeks_Geek @RevolutApp Maybe they could answer specific to your needs but for me, the SA bank took money off, not Revolut.",neutral,inquiry
"@santanderukhelp Hi, I'm trying to stop an accidental transfer. I made this morning holding on to the select line for over 30 minutes now. Please can you help urgently",neutral,inquiry
@RevolutApp I am not a Revolut customer. The person who is has contacted your team. They have highlighted all transfer details are correct yet funds not received.,neutral,inquiry
@CooperativeBank now been on 40 mins to try and retrieve missing statements for my accountant! This is the 2nd time I have called you today! I was cut off after 45 mins last call! Can anyone help?! https://t.co/3XuJu7RxKF,negative,service - general
"@RevolutApp Ukrainians have found a way to save you from anti-Russian sanctions ðŸ˜» How you liking your new card design? ðŸ”¥ðŸ”¥ðŸ”¥
#revolut #russiansanctions #UkraineInvasion https://t.co/bHs6LC5TM3",positive,activism
"@NatWest_Help @RBS_Help 1 hour 30 minutes and the phone went dead , what is going on. He has no time to try again.",negative,service - general
@santanderukhelp santander customer are awful they refuse to help with a fraud payment they also refuse to put me through to the complaints team meanwhile i'm out of pocket,negative,fraud
"@HalifaxBank As advised via DM, I tried to use your app for my query. If the VA was human it'd be sectioned. Not waiting for 20 mins on the phone either. About to time-travel back, fire up Word and write a letter to see if that works. #useless",negative,service - general
"@NatWest_Help - still trying to verify a credit card for Apple Pay. Message says call you. Call you and that says donâ€™t call us, use the App. Now waiting in a â€˜queueâ€™ for over 40 minutes on Chat.  Why is it so difficult???",negative,service - general
@LloydsBank How can I speak to someone on the telephone? The service I need is not available online,negative,service - digital
@santanderukhelp Thank you. ðŸ‘,neutral,general
Customers from @RevolutApp have donated over â‚¬1 million euro to the UkrainianÂ red cross appeal since it was enabled on Friday. https://t.co/It1XGpT3ve,positive,activism
