text,Target
@RevolutApp Hey revolut .. my brother sent money through revolut on 28 February from Hungary to indian bank.. but my money is in still pending.. your tech support always giving same reply .. please . I need my money urgently.. and they not telling reason why my money is stuck,0
@NatWest_Help I've dmd,0
@RevolutApp I am waiting of your message,0
"@HMCTSgovuk  9 months’ pregnant, court hearing on 23 March. Worried because @BarclaysUK ignoring third party debt order to provide information ahead of hearing. Nothing received yet, can you request info again from @BarclaysUK ? @BarclaysUKHelp unable to help too.",0
@RevolutApp A friend at work who isn’t tech savvy has gone home to find 7 of your cards in different names. He mentioned he had 2 the previous day. Can you block them? https://t.co/e5QPOpj6Vw,0
@RevolutApp I have used the app to report a fraud yesterday and I am still net getting any response ? Please help,0
@HalifaxBank Hi Brian. I paid in using the machine at Brentwood on Monday. Still not cleared and still not been contacted by the branch. Spoke to staff at Cheapside yesterday who told me Brentwood has been closed this week. Why is cash deposit still operating??? I really needed that money,0
"@HalifaxBank 
Can't get into my account. Not from phone neither from loptop.
Is there some problems in your system?",0
@RevolutApp What the hell happened with your exchange rates today in Bulgaria? On all currencies.,0
@RevolutApp @TwitterSupport Why are you allowing sanctions violators to advertise on your platform?,0
@HalifaxBank I have sent you a dm.,0
@RevolutApp what is the maximum I can send to my revolut account via  a one off online  transfer?,0
@amylouisa543 @Tillysouthhh @JeniAGill @Creamfields @TicketmasterUK @LloydsBank @BarclaysUK @TicketmasterCS It’s honestly ridiculous. I might try and call up their customer services and see if I can just pay my deposit scheme in full because I’m worried it’s gonna happen again and I’ll lose my ticket😂x,1
@RTELateLateShow @Tubridy2FM will it be possible to donate through @RevolutApp tonight? It would be useful as some of is are unable to donate through text.,0
@mairzo @BarclaysUK @Barclays Someone paid £40 into my bank on the 8th feb and there looking into it 😂,0
@HalifaxBank Thanks Mike. I've checked and its cleared this morning. Why has it taken so long? I'm really not happy that I've had to wait five days with zero explanation from the branch.,0
@Sizey9 @mairzo @BarclaysUK @Barclays I know mate . 12.40am on a Tuesday night someone paid in they said . Fuck knows,0
"@TSB how do i speak to somebody within your organisation
The online numbers are all automated and my local branch does not answer the phone",0
"@santanderukhelp offer in place ready to go which is valid until the 4th March (see email from Wendy below) .

However on the 25th Feb after the agreement had been filed with the court I was advised by Enact (Santanders own free conveyancing service) that the offer was out of",0
"@santanderukhelp (£122,000 offset against my pension) to allow her to buy a new house for which she already has made an offer and a chain of house are relying on going through.

The agreement was reached (via mediation and solicitors without court involvement)  on the 25th Feb.",0
"@HalifaxBank I'm really not impressed with your customer service in every department I've spoken to since my mother's death, first I was hung up on because she said I kept pushing buttons on my phone, I was not and today I get very abrupt help",0
"@RevolutApp hi Revolut, british living in Ireland, for some reason for verification purposes I can only use my passport as verification (which I don’t have atm) and only have a UK driving licence, when Revolut asks for an Irish one. Any advice?",0
"@LloydsBank Hi, I ve sent a PM. Thank you.",0
@RevolutApp Done,0
@RevolutApp Can I get help with a transaction issue,0
@CooperativeBank Thanks! Will have a look,1
@LOQBOX after 1 year I have a choice of @santanderukhelp which I'm already closing as awful customer service and @TSB  which I already have an account and a complaint which they still have failed to deal with. After offering on account then giving me a basic.,0
@RevolutApp trying to send money transfer to Ukraine and there is no Ukrainian currency option - how can I send to a Ukrainian bank account?,0
"@santanderukhelp Heard about another Santander customer, speaking on Radio 4. who was scammed and virtually blamed by the bank who won't admit that they have a serious fault with their banking apps. My wife is still £2000 out of pocket because Santander's customer services won't help.",0
@santanderukhelp I do! you control Jet2 accounts. I paid them or a holiday but their website denies any knowledge but its gone from my Tesco bank,0
"@LloydsBank Hi, How can I check currency exchange rates for 24th February? 
I had Lloyds as a correspondent bank and the rate was very low regarding to what amount I received (USD to GBP).",0
@RevolutApp Thanks for adding Spain to the appeal. Donation made.,0
@santanderukhelp A whole day to check it? Do you think it’s reasonable?,0
"@monzo have advised running a good security software on your computers and phones that can flag potentially dangerous messages to warn you. In this digital age, it really is case of when, not if. Read more via the link below. 

https://t.co/3yDffGuwDJ",1
"@beffyjones @HSBC_UK Hey , Do you want to get free gift card winning chance , If you are lucky you will definitely win $1000 gift card 

 Click here to register - https://t.co/Hh5MiYCDDr",1
"@monzo received this, assuming phishing as I don't have an account with you. Do I send it anywhere to help you? Thanks https://t.co/wd3xSwa4pd",0
@santanderukhelp I’m just transferring funds to Bank of Scotland to get everything done. Either my account isn’t working again or Santander won’t realise there’s an issue for a few hours again but I don’t have time to spend 2/3 hours it takes on hold to Santander.,0
@TSB Your Branch was short staffed due to staff illness however this is the only Branch covering a large area. Your HO Management should have contingency to respond to these situations. Waiting times wholly inappropriate.,0
1. I put 20% of my profit aside for tax - @StarlingBank is perfect for this as they have saving spaces.,1
@NatWest_Help wya? this is ridiculous https://t.co/XU8qZMbiFh,0
"Without going into any details, I am appalled at the lack of compassion and helpfulness from @RBS_Help",0
@HSBC_UK fuck you and your shit bank and your fucking scam of a freud team you my have closed my account but you will not be getting the card back as i distoryed it last year so fuck the lot of you,0
"@HalifaxBank Thanks for reply.  I bank online via browser, so not via app or phone.  Your helpline said  ""go into branch - or we can post a code out to you, for you to use online"".  I mean, really?  Maybe you could fax it over instead?  🤣",0
"@santanderukhelp In theory I’m told the only way I can stop receiving the letters is by blocking all post so I would never know the outcome of the investigation, is that correct?",0
"@RevolutApp expands on-demand salary service with @IRISSoftwareGrp partnership. ⚡️

Read here!

https://t.co/GP1J7nKkBn

#fintech #salaryservice #revolut #UKtech",1
I am chairman of a small amateur radio society. We have about £600 in the bank and @HSBC_UK have informed us they are now going to levy a £5 per month service fee on the account. Can anyone recommend a current account for clubs and societies which does not charge a monthly fee?,0
@StarlingBank live chat isn’t working,0
@HSBC_UK I have done this,0
"@santanderukhelp I have sent you two e mails, I suspect you will, in that private domain, tell me there is nothing you can do to help. I would be delighted to be proved wrong… delighted…",0
"This weekend, we’ll be welcoming NHS workers to the Donmar for a performance of HENRY V ⚔️

Thanks to @BarclaysUK, we have offered hundreds of free tickets to NHS workers across our reopening season, in recognition of their hard work and commitment over the pandemic 💙",1
"@afilina @sirshurf @giveupalready Check @RevolutApp https://t.co/P0A4gobHx0
 
Or @Wise (former TransferWise) https://t.co/dcZJF25hGv",0
@HalifaxBank hi. My wife went into branch today to order replacement card due to loss she got told a new one could be ordered. Take about a week. That’s fine but also got told she could pay for replacement to get it quicker. Is that right you charge to replace cards?,0
@HalifaxBank We know the standard restarting method. And yes I have but of no vain,0
@afilina @yeradis @sirshurf @RevolutApp @Wise It's amazing when it works but it's not reliable enough for this use case imo.,0
"@RevolutApp Why 🌵🌵🌵 #cactustokenbsc 🌵🌵🌵🌵🌵🌵???
 1- A growing and international holder community @cactustokenarmy
 https://t.co/as5J1L42VG
 2- #Reward.
 3- #deflationary .
 4- because we love the cactus and it rewards us 🌵🌵🔥🔥",1
Four business owners trying to start a business bank account for the same business at the same time creating some hybrid mecha business owner @StarlingBank Just normal Friday vibes.,0
"Revolut customer service is a joke, you think you are talkin with someone and is just a automatic response. More conversation to come. 

Don't hesitate to share my tweet, no one has to use this ""bank""

@RevolutApp @revolutapp_us @RevolutInsider @bbcdanw @BBC @thetimes @TheSun https://t.co/6rJe3dUkTg",0
@RevolutApp You locked me out of my card about 3 years ago and your reset service is shocking!,0
"@HSBC_UK And waste more of my time? No thanks. The only promise @HSBC_UK can make is that if something goes wrong, the customer is screwed. I’d rather that be publicly viewable, and spend my time looking for another bank.",0
@LloydsBank hi I’ve inboxed you as can’t get in touch with anyone over the phone … waiting times forty minutes,0
